dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,1.788863,2.884650,1.938000,1.700000,0.000000,0.000000,1.873283
0.020000,1.779672,2.917379,1.972000,1.700000,0.000000,0.000000,1.817202
0.020000,1.772196,2.950544,2.006000,1.700000,0.000000,0.000000,1.769118
0.020000,1.766200,2.984009,2.040000,1.700000,0.000000,0.000000,1.728142
0.020000,1.761473,3.017677,2.074000,1.700000,0.000000,0.000000,1.693423
0.020000,1.757822,3.051479,2.108000,1.700000,0.000000,0.000000,1.664198
0.020000,1.755077,3.085367,2.142000,1.700000,0.000000,0.000000,1.639815
0.020000,1.753084,3.119308,2.176000,1.700000,0.000000,0.000000,1.619731
0.020000,1.751707,3.153280,2.210000,1.700000,0.000000,0.000000,1.603504
0.020000,1.750821,3.187268,2.244000,1.700000,0.000000,0.000000,1.590783
0.020000,1.750312,3.221264,2.278000,1.700000,0.000000,0.000000,1.581299
0.020000,1.750072,3.255263,2.312000,1.700000,0.000000,0.000000,1.574856
0.020000,1.750003,3.289263,2.346000,1.700000,0.000000,0.000000,1.571321
0.020000,1.750015,3.323252,2.380000,1.700000,0.000000,0.000000,1.569302
0.020000,1.750135,3.357252,2.414000,1.700000,0.000000,0.000000,1.564709
0.020000,1.750462,3.391250,2.448000,1.700000,0.000000,0.000000,1.557165
0.020000,1.751098,3.425244,2.482000,1.700000,0.000000,0.000000,1.546516
0.020000,1.752151,3.459228,2.516000,1.700000,0.000000,0.000000,1.532540
0.020000,1.753739,3.493190,2.550000,1.700000,0.000000,0.000000,1.514938
0.020000,1.755992,3.527115,2.584000,1.700000,0.000000,0.000000,1.493328
0.020000,1.759052,3.560976,2.618000,1.700000,0.000000,0.000000,1.467232
0.020000,1.763078,3.594735,2.652000,1.700000,0.000000,0.000000,1.436067
0.020000,1.768249,3.628338,2.686000,1.700000,0.000000,0.000000,1.399139
0.020000,1.774764,3.661705,2.720000,1.700000,0.000000,0.000000,1.355649
0.020000,1.782843,3.694727,2.754000,1.700000,0.000000,0.000000,1.304723
0.020000,1.792726,3.727254,2.788000,1.700000,0.000000,0.000000,1.245486
0.020000,1.804658,3.759084,2.822000,1.700000,0.000000,0.000000,1.177197
0.020000,1.818880,3.789958,2.856000,1.700000,0.000000,0.000000,1.099485
0.020000,1.835516,3.819434,2.889857,1.685732,-0.713405,-35.670232,1.013036
0.020000,1.854453,3.846901,2.923232,1.651696,-1.701777,-49.418605,0.920207
0.020000,1.875428,3.871892,2.955870,1.612161,-1.976744,-13.748372,0.824310
0.020000,1.898137,3.894203,2.987718,1.572627,-1.976744,0.000000,0.728696
0.020000,1.922232,3.913781,3.018775,1.533092,-1.976744,0.000000,0.636448
0.020000,1.947325,3.930687,3.049042,1.493557,-1.976744,-0.000000,0.549993
0.020000,1.973044,3.945071,3.078518,1.454022,-1.976744,0.000000,0.470838
0.020000,1.999056,3.957149,3.107203,1.414487,-1.976744,0.000000,0.399593
0.020000,2.025084,3.967167,3.135097,1.374952,-1.976744,-0.000000,0.336190
0.020000,2.050911,3.975375,3.162201,1.335417,-1.976744,0.000000,0.280133
0.020000,2.076371,3.982013,3.188514,1.295882,-1.976744,0.000000,0.230718
0.020000,2.101338,3.987298,3.214036,1.256348,-1.976744,0.000000,0.187177
0.020000,2.125721,3.991425,3.238768,1.216813,-1.976744,-0.000000,0.148762
0.020000,2.149454,3.994565,3.262708,1.177278,-1.976744,0.000000,0.114793
0.020000,2.172489,3.996865,3.285859,1.137743,-1.976744,0.000000,0.084669
0.020000,2.194791,3.998453,3.308218,1.098208,-1.976744,-0.000000,0.057870
0.020000,2.216337,3.999439,3.329787,1.058673,-1.976744,0.000000,0.033954
0.020000,2.237109,3.999920,3.350565,1.019138,-1.976744,0.000000,0.012544
0.020000,2.257094,4.000000,3.370553,0.979603,-1.976744,-0.000000,0.000000
0.020000,2.276290,4.000000,3.389749,0.940068,-1.976744,0.000000,0.000000
0.020000,2.294696,4.000000,3.408155,0.900534,-1.976744,-0.000000,0.000000
0.020000,2.312312,4.000000,3.425771,0.860999,-1.976744,0.000000,0.000000
0.020000,2.329136,4.000000,3.442595,0.821464,-1.976744,0.000000,0.000000
0.020000,2.345170,4.000000,3.458629,0.781929,-1.976744,0.000000,0.000000
0.020000,2.360414,4.000000,3.473872,0.742394,-1.976744,-0.000000,0.000000
