dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.169632,4.000000,0.169634,0.845684,2.487307,0.000000,0.000000
0.020000,0.187043,4.000000,0.187045,0.895430,2.487307,0.000000,0.000000
0.020000,0.205449,4.000000,0.205452,0.945177,2.487307,-0.000000,0.000000
0.020000,0.224850,4.000000,0.224853,0.994923,2.487307,0.000000,0.000000
0.020000,0.245246,4.000000,0.245248,1.044669,2.487307,-0.000000,0.000000
0.020000,0.266605,3.999880,0.266639,1.094415,2.487307,0.000000,6.268752
0.020000,0.288984,3.999336,0.289025,1.144161,2.487307,-0.000000,6.248941
0.020000,0.312341,3.998290,0.312406,1.193907,2.487307,-0.000000,6.227832
0.020000,0.336662,3.996670,0.336781,1.243653,2.487307,0.000000,6.205397
0.020000,0.361930,3.994398,0.362152,1.293399,2.487307,-0.000000,6.181615
0.020000,0.388123,3.991397,0.388517,1.343146,2.487307,-0.000000,6.156479
0.020000,0.415215,3.987581,0.415878,1.392892,2.487307,0.000000,6.129996
0.020000,0.443175,3.982866,0.444233,1.442638,2.487307,0.000000,6.102192
0.020000,0.471965,3.977164,0.473583,1.492384,2.487307,0.000000,6.073114
0.020000,0.501543,3.970389,0.503928,1.542130,2.487307,0.000000,6.042834
0.020000,0.531860,3.962452,0.535268,1.591876,2.487307,0.000000,6.011453
0.020000,0.562863,3.953271,0.567603,1.641622,2.487307,0.000000,5.979099
0.020000,0.594492,3.942765,0.600933,1.691368,2.487307,0.000000,5.945929
0.020000,0.626684,3.930860,0.635258,1.741115,2.487307,0.000000,5.912127
0.020000,0.659374,3.917491,0.670578,1.790861,2.487307,0.000000,5.877905
0.020000,0.692493,3.902599,0.706893,1.840607,2.487307,-0.000000,5.843492
0.020000,0.725973,3.886138,0.744202,1.890353,2.487307,-0.000000,5.809134
0.020000,0.759747,3.868072,0.782507,1.940099,2.487307,0.000000,5.775082
0.020000,0.793753,3.848376,0.821806,1.989845,2.487307,-0.000000,5.741590
0.020000,0.827932,3.827038,0.862100,2.039591,2.487307,-0.000000,5.708902
0.020000,0.862217,3.804070,0.903370,2.087348,2.387814,-4.974613,5.677265
0.020000,0.896534,3.779505,0.945574,2.133114,2.288322,-4.974613,5.646917
0.020000,0.930821,3.753392,0.988675,2.176891,2.188830,-4.974613,5.618064
0.020000,0.965029,3.725792,1.032630,2.218677,2.089338,-4.974613,5.590883
0.020000,0.999122,3.696773,1.077402,2.258474,1.989845,-4.974613,5.565517
0.020000,1.033074,3.666413,1.122949,2.296281,1.890353,-4.974613,5.542078
0.020000,1.066875,3.634797,1.169233,2.332099,1.790861,-4.974613,5.520653
0.020000,1.100524,3.602012,1.216213,2.365926,1.691368,-4.974613,5.501306
0.020000,1.134029,3.568150,1.263850,2.397764,1.591876,-4.974613,5.484084
0.020000,1.167410,3.533306,1.312104,2.427611,1.492384,-4.974613,5.469017
0.020000,1.200694,3.497577,1.360935,2.455469,1.392892,-4.974613,5.456129
0.020000,1.233917,3.461061,1.410303,2.481337,1.293399,-4.974613,5.445439
0.020000,1.267119,3.423857,1.460168,2.505215,1.193907,-4.974613,5.436963
0.020000,1.300349,3.386065,1.510492,2.527104,1.094415,-4.974613,5.430720
0.020000,1.333660,3.347789,1.561233,2.547002,0.994923,-4.974613,5.426733
0.020000,1.367109,3.309133,1.612352,2.564911,0.895430,-4.974613,5.425031
0.020000,1.400758,3.270202,1.663809,2.580829,0.795938,-4.974613,5.425653
0.020000,1.434673,3.231107,1.715565,2.594758,0.696446,-4.974613,5.428645
0.020000,1.468922,3.191960,1.767580,2.606697,0.596954,-4.974613,5.434066
0.020000,1.503576,3.152878,1.819813,2.616647,0.497461,-4.974613,5.441985
0.020000,1.538709,3.113984,1.872226,2.624606,0.397969,-4.974613,5.452482
0.020000,1.574393,3.075405,1.924777,2.630575,0.298477,-4.974613,5.465643
0.020000,1.610703,3.037278,1.977429,2.634555,0.198985,-4.974613,5.481565
0.020000,1.647710,2.999744,2.030140,2.636545,0.099492,-4.974613,5.500347
0.020000,1.685480,2.962956,2.082865,2.636010,-0.026773,-6.313282,5.522082
0.020000,1.724072,2.927078,2.135560,2.633484,-0.126266,-4.974613,5.546855
0.020000,1.763542,2.892274,2.188185,2.628969,-0.225758,-4.974613,5.574731
0.020000,1.803934,2.858718,2.240699,2.622464,-0.325250,-4.974613,5.605745
0.020000,1.845279,2.826588,2.293063,2.613969,-0.424742,-4.974613,5.639888
0.020000,1.887590,2.796064,2.345238,2.603485,-0.524235,-4.974613,5.677090
0.020000,1.930857,2.767326,2.397183,2.591010,-0.623727,-4.974613,5.717205
0.020000,1.975048,2.740547,2.448858,2.576546,-0.723219,-4.974613,5.759998
0.020000,2.020102,2.715886,2.500225,2.560091,-0.822711,-4.974613,5.805142
0.020000,2.065932,2.693483,2.551242,2.541647,-0.922204,-4.974613,5.852213
0.020000,2.112423,2.673450,2.601871,2.521213,-1.021696,-4.974613,5.900705
0.020000,2.159438,2.655866,2.652071,2.498790,-1.121188,-4.974613,5.950054
0.020000,2.206819,2.640774,2.701802,2.474376,-1.220681,-4.974613,5.999664
0.020000,2.254397,2.628175,2.751026,2.447973,-1.320173,-4.974613,6.048945
0.020000,2.301999,2.618029,2.799701,2.419579,-1.419665,-4.974613,6.097347
0.020000,2.349451,2.610263,2.847789,2.389196,-1.519157,-4.974613,6.144391
0.020000,2.396588,2.604768,2.895249,2.356823,-1.618650,-4.974613,6.189684
0.020000,2.443256,2.601414,2.942042,2.322460,-1.718142,-4.974613,6.232930
0.020000,2.489319,2.600049,2.988128,2.286108,-1.817634,-4.974613,6.273927
0.020000,2.534646,2.600000,3.033467,2.247765,-1.917126,-4.974613,0.000000
0.020000,2.579198,2.600000,3.078019,2.207433,-2.016619,-4.974613,0.000000
0.020000,2.622924,2.600000,3.121744,2.165110,-2.116111,-4.974613,0.000000
0.020000,2.665783,2.600000,3.164603,2.120798,-2.215603,-4.974613,0.000000
0.020000,2.707736,2.600000,3.206556,2.074496,-2.315095,-4.974613,0.000000
0.020000,2.748743,2.600000,3.247563,2.026205,-2.414588,-4.974613,0.000000
0.020000,2.788769,2.600000,3.287590,1.976459,-2.487307,-3.635945,0.000000
0.020000,2.827801,2.600000,3.326621,1.926712,-2.487307,-0.000000,0.000000
0.020000,2.865838,2.600000,3.364658,1.876966,-2.487307,0.000000,0.000000
0.020000,2.902880,2.600000,3.401700,1.827220,-2.487307,0.000000,0.000000
0.020000,2.938927,2.600000,3.437747,1.777474,-2.487307,-0.000000,0.000000
0.020000,2.973979,2.600000,3.472799,1.727728,-2.487307,0.000000,0.000000
0.020000,3.008036,2.600000,3.506856,1.677982,-2.487307,-0.000000,0.000000
0.020000,3.041098,2.600000,3.539918,1.628236,-2.487307,0.000000,0.000000
0.020000,3.073165,2.600000,3.571986,1.578490,-2.487307,0.000000,0.000000
0.020000,3.104238,2.600000,3.603058,1.528743,-2.487307,0.000000,0.000000
0.020000,3.134315,2.600000,3.633135,1.478997,-2.487307,-0.000000,0.000000
0.020000,3.163397,2.600000,3.662218,1.429251,-2.487307,0.000000,0.000000
0.020000,3.191485,2.600000,3.690305,1.379505,-2.487307,0.000000,0.000000
0.020000,3.218578,2.600000,3.717398,1.329759,-2.487307,0.000000,0.000000
0.020000,3.244675,2.600000,3.743496,1.280013,-2.487307,-0.000000,0.000000
0.020000,3.269778,2.600000,3.768598,1.230267,-2.487307,0.000000,0.000000
0.020000,3.293886,2.600000,3.792706,1.180520,-2.487307,-0.000000,0.000000
0.020000,3.316999,2.600000,3.815819,1.130774,-2.487307,0.000000,0.000000
0.020000,3.339117,2.600000,3.837937,1.081028,-2.487307,0.000000,0.000000
0.020000,3.360240,2.600000,3.859060,1.031282,-2.487307,0.000000,0.000000
0.020000,3.380368,2.600000,3.879189,0.981536,-2.487307,-0.000000,0.000000
0.020000,3.399502,2.600000,3.898322,0.931790,-2.487307,0.000000,0.000000
0.020000,3.417640,2.600000,3.916460,0.882044,-2.487307,-0.000000,0.000000
0.020000,3.434783,2.600000,3.933604,0.832298,-2.487307,0.000000,0.000000
0.020000,3.450932,2.600000,3.949752,0.782551,-2.487307,0.000000,0.000000
0.020000,3.466085,2.600000,3.964906,0.732805,-2.487307,0.000000,0.000000
0.020000,3.480244,2.600000,3.979064,0.683059,-2.487307,-0.000000,0.000000
0.020000,3.493408,2.600000,3.992228,0.633313,-2.487307,0.000000,0.000000
0.020000,3.505582,2.600000,4.004402,0.584102,-2.460533,1.338668,0.000000
0.020000,3.516792,2.600000,4.015612,0.536882,-2.361041,4.974613,0.000000
0.020000,3.527077,2.600000,4.025897,0.491651,-2.261549,4.974613,0.000000
0.020000,3.536478,2.600000,4.035298,0.448409,-2.162056,4.974613,0.000000
0.020000,3.545033,2.600000,4.043854,0.407158,-2.062564,4.974613,0.000000
0.020000,3.552784,2.600000,4.051604,0.367897,-1.963072,4.974613,0.000000
0.020000,3.559769,2.600000,4.058589,0.330625,-1.863580,4.974613,0.000000
0.020000,3.566029,2.600000,4.064849,0.295343,-1.764087,4.974613,0.000000
0.020000,3.571603,2.600000,4.070423,0.262051,-1.664595,4.974613,0.000000
0.020000,3.576531,2.600000,4.075351,0.230749,-1.565103,4.974613,0.000000
0.020000,3.580853,2.600000,4.079673,0.201437,-1.465611,4.974613,0.000000
0.020000,3.584608,2.600000,4.083428,0.174115,-1.366118,4.974613,0.000000
0.020000,3.587837,2.600000,4.086657,0.148782,-1.266626,4.974613,0.000000
0.020000,3.590579,2.600000,4.089400,0.125440,-1.167134,4.974613,0.000000
0.020000,3.592875,2.600000,4.091695,0.104087,-1.067642,4.974613,0.000000
0.020000,3.594763,2.600000,4.093583,0.084724,-0.968149,4.974613,0.000000
0.020000,3.596283,2.600000,4.095104,0.067351,-0.868657,4.974613,0.000000
0.020000,3.597477,2.600000,4.096297,0.051967,-0.769165,4.974613,0.000000
0.020000,3.598382,2.600000,4.097202,0.038574,-0.669672,4.974613,0.000000
0.020000,3.599039,2.600000,4.097860,0.027170,-0.570180,4.974613,0.000000
0.020000,3.599489,2.600000,4.098309,0.017757,-0.470688,4.974613,0.000000
0.020000,3.599770,2.600000,4.098590,0.010333,-0.371196,4.974613,0.000000
0.020000,3.599922,2.600000,4.098742,0.004899,-0.271703,4.974613,0.000000
0.020000,3.599985,2.600000,4.098806,0.001454,-0.172211,4.974613,0.000000
0.020000,3.600000,2.600000,4.098820,0.000000,-0.072719,4.974613,0.000000
0.020000,3.600000,2.600000,4.098820,0.000000,0.000000,3.635945,0.000000
